,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
285,2018-05-08 03:00:10+00:00,0.0,0.0,1.0,CNN,0.0,5 highlights from tonight's Met Gala https://t.co/DiNcrsfXdA https://t.co/7pWnWU2TXj,86
286,2018-05-08 02:45:10+00:00,0.0,0.0,1.0,CNN,0.0,Rapper Cardi B shows off her baby bump in a shimmering gown at the Met Gala https://t.co/UqUAUGAJRe https://t.co/MberTjUkdA,87
287,2018-05-08 02:40:28+00:00,0.5093,0.0,0.852,CNN,0.148,"The stars are out! Celebrities have arrived to the Met Gala, an annual, invitation-only fundraiser to benefit the T… https://t.co/B2mwTA1vNP",88
288,2018-05-08 02:15:07+00:00,0.0,0.0,1.0,CNN,0.0,Kim Kardashian dazzled in gold at the Met Gala https://t.co/xOg1mCOkN2 https://t.co/m4FTAM6qZe,89
289,2018-05-08 02:05:49+00:00,-0.6597,0.278,0.722,CNN,0.0,BREAKING: New York Attorney General Eric Schneiderman has resigned amid allegations that he assaulted women… https://t.co/k8mTgmyCVm,90
290,2018-05-08 02:00:00+00:00,-0.6705,0.277,0.723,CNN,0.0,"Even people who have zero history of respiratory problems can be affected by ""vog,"" or volcano smog. CNN Meteorolog… https://t.co/1bXcUahPy7",91
291,2018-05-08 01:45:10+00:00,0.6369,0.0,0.755,CNN,0.245,"Sen. John Thune, the third-ranking GOP leader, says ""Let's hope and pray"" Republican Senate candidate Don Blankensh… https://t.co/RumkOvM1TY",92
292,2018-05-08 01:30:16+00:00,0.3818,0.0,0.874,CNN,0.126,"The Chinese government is making drastic changes to its population policies, which had long focused on keeping the… https://t.co/eytmhFbqjl",93
293,2018-05-08 01:15:08+00:00,-0.4404,0.132,0.868,CNN,0.0,"GOP Sen. Orrin Hatch says it's ""ridiculous"" for ailing Sen. John McCain to block President Trump from attending his… https://t.co/g8ULkp9mC9",94
294,2018-05-08 00:57:51+00:00,-0.743,0.27,0.73,CNN,0.0,"Four women have accused New York Attorney General Eric Schneiderman of physical violence against them, New Yorker m… https://t.co/z0xkluJdKG",95
295,2018-05-08 00:56:33+00:00,0.0,0.0,1.0,CNN,0.0,"RT @AC360: CNN's @David_Gergen: ""I think at the end of the day the President is going to have to answer questions under oath ... ultimately…",96
296,2018-05-08 00:56:18+00:00,-0.3252,0.092,0.908,CNN,0.0,"RT @AC360: CNN's @JohnBerman: “It is not true that the President does not have to comply with a subpoena simply because he is President"" #K…",97
297,2018-05-08 00:40:04+00:00,0.3182,0.0,0.867,CNN,0.133,Pop star Katy Perry is wearing huge Angel wings to the Met Gala tonight https://t.co/f3labZinQK https://t.co/oiKkoph0Ug,98
298,2018-05-08 00:35:05+00:00,0.0,0.0,1.0,CNN,0.0,Many celebrities and the who's who of the fashion world are wearing hair accessories at the Met Gala. Here are some… https://t.co/OWMPr7zgbk,99
299,2018-05-08 00:30:07+00:00,0.0,0.0,1.0,CNN,0.0,"Anna Wintour, Vogue's current editor, and her daughter, Bee Shaffer, walked the carpet at tonight's Met Gala… https://t.co/e0ZpR89M0J",100
300,2018-05-08 16:43:28+00:00,-0.296,0.145,0.855,Fox News,0.0,".@KatiePavlich: “You break the law, there are consequences. This is no different.” https://t.co/KhkltVQ7T6… https://t.co/J2nPa2ND8F",1
301,2018-05-08 16:37:03+00:00,0.6486,0.0,0.739,Fox News,0.261,.@GiannoCaldwell on Gina Haspel: “We should be giving her our thanks for serving our country honorably.”… https://t.co/WFlab9Gack,2
302,2018-05-08 16:31:05+00:00,0.3818,0.0,0.794,Fox News,0.206,"Jupiter in opposition: Planet will appear bigger, brighter on Tuesday https://t.co/pnRcuBGjEv",3
303,2018-05-08 16:17:31+00:00,0.5574,0.085,0.691,Fox News,0.223,OPINION: Melania Trump shows why America is falling in love with her (via @FoxNewsOpinion) https://t.co/tbwm9u6i6R,4
304,2018-05-08 16:10:45+00:00,0.4391,0.0,0.847,Fox News,0.153,.@GiannoCaldwell: “I think the president has been very clear when it comes to this deal.” #Outnumbered https://t.co/eb9kjgWhwi,5
305,2018-05-08 15:54:17+00:00,-0.2023,0.262,0.523,Fox News,0.215,"Michigan bald eagle shot and killed, reward offered for culprit https://t.co/TBGopcWNAt",6
306,2018-05-08 15:37:33+00:00,-0.3182,0.247,0.753,Fox News,0.0,Tom Brady mocked for Met Gala outfit https://t.co/537nBBoMs6,7
307,2018-05-08 15:30:48+00:00,0.5719,0.0,0.778,Fox News,0.222,RT @FoxBusiness: McDonald's celebrates Big Mac's 50th anniversary with hamburger-themed Coke can https://t.co/HBef46K1dt https://t.co/H5GLI…,8
308,2018-05-08 15:29:39+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxBusiness: Democrats ‘obstructed’ White House plans: @MickMulvaneyOMB  https://t.co/62YkkZNu5g,9
309,2018-05-08 15:18:53+00:00,0.4939,0.0,0.738,Fox News,0.262,Senate Democrats hold a news conference on health care costs https://t.co/h4xwDyyLqH,10
310,2018-05-08 15:17:02+00:00,-0.1027,0.091,0.909,Fox News,0.0,.@POTUS warns Kerry to 'stay away' from Iran negotiations ahead of crucial announcement https://t.co/t69SNb8RSC https://t.co/WyHAZtaRiv,11
311,2018-05-08 15:12:17+00:00,0.296,0.065,0.806,Fox News,0.129,"Sister of 9/11 Pilot Backs Trump's CIA Pick: If Obama Nominated Her, She'd Be Confirmed Easily https://t.co/SJTTHszM7H",12
312,2018-05-08 15:06:31+00:00,0.4019,0.0,0.803,Fox News,0.197,"Earlier, President @realDonaldTrump tweeted about his support for Gina Haspel. https://t.co/tj0EhEDml8 https://t.co/GaYKlq9jJ1",13
313,2018-05-08 15:04:55+00:00,0.0,0.203,0.593,Fox News,0.203,Florida firefighters revive kitten after house fire https://t.co/uu9LZn0PB1 https://t.co/isT4hSY9bt,14
314,2018-05-08 15:00:37+00:00,0.3612,0.172,0.543,Fox News,0.285,Navy SEAL to receive Medal of Honor for leading assault on snowy Afghanistan mountaintop https://t.co/XlouN0y4mz,15
315,2018-05-08 14:55:28+00:00,0.0,0.0,1.0,Fox News,0.0,Spurs assistant coach Becky Hammon is the 1st woman to be considered for a head coach spot in the NBA https://t.co/9hCPcIZDiR,16
316,2018-05-08 14:52:03+00:00,0.0,0.0,1.0,Fox News,0.0,".@SenJohnKennedy: “For 8 years under President Obama, the social media platforms had the run of this place… and now… https://t.co/4i8bJDtnVK",17
317,2018-05-08 14:49:30+00:00,0.0,0.0,1.0,Fox News,0.0,TODAY: @POTUS announces his Iran deal decision at 2p ET. Tune in to Fox News Channel. https://t.co/v8fDirnyp0 https://t.co/npehqMoIgJ,18
318,2018-05-08 14:47:43+00:00,0.4754,0.0,0.829,Fox News,0.171,"RT @FoxBusiness: .@POTUS beat by Putin, China's Xi in @Forbes most powerful person list https://t.co/IbUz9Ez7uC https://t.co/zU968Mo7VY",19
319,2018-05-08 14:37:00+00:00,-0.4767,0.22,0.78,Fox News,0.0,.@kayleighmcenany Slams Media's Coverage of Melania: They Attack Anyone Named Trump https://t.co/MWEY1kzhbC,20
320,2018-05-08 14:34:23+00:00,-0.4019,0.197,0.803,Fox News,0.0,".@NYGovCuomo: “The revelations about Attorney General Eric Schneiderman were shocking, disturbing.”… https://t.co/MqrzZJAvml",21
321,2018-05-08 14:30:42+00:00,0.0772,0.0,0.843,Fox News,0.157,'Deodorant Challenge' leaves teen with second-degree burns https://t.co/ppLM42DQhb,22
322,2018-05-08 14:20:00+00:00,0.1027,0.115,0.75,Fox News,0.135,"Hawaii-born Kolten Wong, St. Louis Cardinals star, makes plea for help for volcano victims (via @travfed)  https://t.co/pOjfKlSdZL",23
323,2018-05-08 14:14:39+00:00,-0.25,0.167,0.833,Fox News,0.0,Soldier Stuck at Texas Airport Watches Daughter's Birth on FaceTime https://t.co/qhhyzErsDL,24
324,2018-05-08 14:08:39+00:00,0.0,0.0,1.0,Fox News,0.0,Rep. Mac Thornberry on the Iran deal: “I assume that [@POTUS] will at least withdraw from part of it.” https://t.co/TqMRf6uotS,25
325,2018-05-08 14:06:22+00:00,0.1901,0.0,0.916,Fox News,0.084,Rep. Mac Thornberry on the Iran deal: “I don’t like the deal… but the question is now what happens?” https://t.co/nKjiYUcWS0,26
326,2018-05-08 14:04:06+00:00,0.0,0.0,1.0,Fox News,0.0,House @GOP leaders hold a news conference   https://t.co/9oDPS9VUCf,27
327,2018-05-08 14:02:31+00:00,-0.1027,0.167,0.684,Fox News,0.15,.@Marcshort45: “John Kerry’s tenure as Secretary of State proved to be disastrous for peace across the globe.” https://t.co/8I1QvYWWoZ,28
328,2018-05-08 14:01:13+00:00,0.0,0.0,1.0,Fox News,0.0,Senator @marcorubio: President Trump should nix the Iran nuclear deal (via @FoxNewsOpinion) https://t.co/wBKc03vJo7 https://t.co/DrJZFttbNJ,29
329,2018-05-08 13:58:24+00:00,0.6705,0.0,0.776,Fox News,0.224,.@Marcshort45 on the Iran deal: “I think the president has been clear about his demands for a better deal and I thi… https://t.co/5iVan2ipM8,30
330,2018-05-08 13:46:21+00:00,-0.296,0.099,0.901,Fox News,0.0,"JUST IN: Police search for body of girl missing since 1979, believe property might be 'burial site' for 4 other vic… https://t.co/3tACG60zki",31
331,2018-05-08 13:13:50+00:00,0.2732,0.0,0.792,Fox News,0.208,.@DollyParton makes surprise visit to Tennessee senior center https://t.co/B8MDB8BF8G,32
332,2018-05-08 13:04:56+00:00,-0.1027,0.085,0.915,Fox News,0.0,"Trump warns Kerry to 'stay away' from Iran negotiations ahead of crucial announcement - via @brookefoxnews
https://t.co/HpRvw2RNVN",33
333,2018-05-08 13:03:21+00:00,-0.6908,0.322,0.678,Fox News,0.0,Father of Fallen Marine Searches for Stolen Flag: 'It Means Everything to Us' https://t.co/7ykUTzm2pX,34
334,2018-05-08 13:00:34+00:00,-0.1027,0.097,0.903,Fox News,0.0,Trump warns Kerry to 'stay away' from Iran negotiations ahead of crucial announcement https://t.co/qeUsqurJVe,35
335,2018-05-08 12:52:38+00:00,0.0258,0.0,0.939,Fox News,0.061,.@sendavidperdue: “We’ve got all these nominations that are backed up because of the obstructionism of the Democrat… https://t.co/nqR6rsnjWv,36
336,2018-05-08 12:43:28+00:00,0.0,0.0,1.0,Fox News,0.0,"Lt. Col. Oliver North: “Someone said to me yesterday, ‘do you think you’re Charlton Heston?’ I said, ‘no, he’s Mose… https://t.co/ZHKI5WWTd0",37
337,2018-05-08 12:34:43+00:00,0.0,0.0,1.0,Fox News,0.0,"Lt. Col. Oliver North to become NRA president, organization says https://t.co/bOkuRHE9X6",38
338,2018-05-08 12:28:43+00:00,0.0516,0.141,0.705,Fox News,0.154,Water pressure restored to Philadelphia airport bathrooms after reports of 'feces' everywhere https://t.co/eAWUb9yUbs,39
339,2018-05-08 12:24:37+00:00,0.34,0.171,0.57,Fox News,0.259,"Sheriff Chuck Jenkins: “ICE is great, the problem is Congress.” https://t.co/GpUzRVmxI5",40
340,2018-05-08 12:22:05+00:00,-0.2732,0.104,0.896,Fox News,0.0,Sheriff Chuck Jenkins: “The president is blocked on everything he’s tried at the border to establish the wall.” https://t.co/R29nDLkTkN,41
341,2018-05-08 12:16:04+00:00,0.4019,0.0,0.838,Fox News,0.162,"Guy who ate 30,000 Big Macs also eats another McDonald’s treat every single day https://t.co/fESyqZfOGZ",42
342,2018-05-08 11:56:31+00:00,-0.3353,0.111,0.889,Fox News,0.0,.@MickMulvaneyOMB: “If it passes it’s more than a drop in the bucket. It would be the largest recissions package in… https://t.co/e9SuJAusVf,43
343,2018-05-08 11:50:37+00:00,0.2263,0.0,0.888,Fox News,0.112,.@MickMulvaneyOMB: “The president is asking Congress to rescind about $15 billion worth of old spending.” https://t.co/LhVsMasu8F,44
344,2018-05-08 11:43:36+00:00,-0.6249,0.317,0.683,Fox News,0.0,"Students mourn loss of @tacobell on @GeorgiaTech campus, organize military-style send-off https://t.co/Am6esqEyGm https://t.co/6oxkd2tr3Z",45
345,2018-05-08 11:40:56+00:00,0.0,0.0,1.0,Fox News,0.0,Kim Jong Un meets secretly in China with Xi Jinping ahead of nuke talks with US https://t.co/TWiQy1ISgB https://t.co/IYbMnqjqbf,46
346,2018-05-08 11:34:12+00:00,0.0,0.0,1.0,Fox News,0.0,Four States Voting in Primaries Today https://t.co/c5AtMCP7R7,47
347,2018-05-08 11:29:37+00:00,-0.296,0.099,0.901,Fox News,0.0,"RT @FoxBusiness: .@MickMulvaneyOMB on spending cuts: ""If this passes, it will be the largest rescissions package to pass in history."" https…",48
348,2018-05-08 11:29:30+00:00,-0.296,0.084,0.916,Fox News,0.0,"RT @FoxBusiness: .@MickMulvaneyOMB on spending cuts: ""What we did is try to work with Republicans in the House and with the Senate to go in…",49
349,2018-05-08 11:27:54+00:00,0.0,0.0,1.0,Fox News,0.0,JUST IN: Kim Jong Un meets secretly in China with Xi Jinping ahead of nuke talks with US https://t.co/TWiQy1ISgB,50
350,2018-05-08 11:27:15+00:00,0.0,0.0,1.0,Fox News,0.0,"Sheriff Mark Dannels: “Having a president, having an attorney general that has actually listened to the sheriff’s i… https://t.co/evTyAvZasF",51
351,2018-05-08 11:22:41+00:00,0.5994,0.0,0.795,Fox News,0.205,"Sheriff Mark Dannels: “We need a secure border, we all agree on that, the communities that live on our border under… https://t.co/fikleXwUjR",52
352,2018-05-08 11:17:30+00:00,0.0,0.0,1.0,Fox News,0.0,Florida woman busted for calling 911 to get beer https://t.co/k48lox0G6c,53
353,2018-05-08 11:06:09+00:00,-0.7351,0.292,0.708,Fox News,0.0,OPINION: Newt Gingrich: The ‘experts’ were wrong in 2016; they could be wrong in 2018 too https://t.co/ebwHCCRYNa,54
354,2018-05-08 10:41:59+00:00,0.0,0.0,1.0,Fox News,0.0,Soldier watches daughter’s birth on FaceTime https://t.co/og9X9RWzla,55
355,2018-05-08 10:39:33+00:00,-0.7845,0.385,0.615,Fox News,0.0,Residents voice frustrations at meeting as Hawaii volcano continues to wreak havoc https://t.co/VBj3cB5hRX,56
356,2018-05-08 10:28:14+00:00,-0.7096,0.371,0.629,Fox News,0.0,Father of fallen Marine says thief stole his son’s American flag https://t.co/jokO2ppHBP,57
357,2018-05-08 10:22:45+00:00,-0.4767,0.147,0.853,Fox News,0.0,.@BuckSexton on John Kerry: “I think the former Secretary of State… is wrong on every conceivable level here.” https://t.co/tAtsCC0c6L,58
358,2018-05-08 10:15:36+00:00,-0.875,0.448,0.455,Fox News,0.098,"Eric Schneiderman, powerful NY Democrat accused of violence against women and drug abuse, resigns as state attorney… https://t.co/dTGI50PMq0",59
359,2018-05-08 10:01:48+00:00,-0.7351,0.307,0.693,Fox News,0.0,Sessions says all illegal border crossers will be prosecuted; children may be separated from parents https://t.co/uEE3H5J2P8,60
360,2018-05-08 09:57:03+00:00,-0.4486,0.283,0.717,Fox News,0.0,Hatch calls McCain's decision not to invite Trump to funeral 'ridiculous' https://t.co/AacYdC3mOT,61
361,2018-05-08 09:36:48+00:00,0.0,0.0,1.0,Fox News,0.0,Majority of Americans Approve of @POTUS's North Korea Work https://t.co/rSmeAeZ0Z9,62
362,2018-05-08 09:33:02+00:00,-0.34,0.211,0.789,Fox News,0.0,Record Breaking Gun Sales for the Month of April https://t.co/QZYNxuSO6Z,63
363,2018-05-08 09:30:00+00:00,0.0,0.0,1.0,Fox News,0.0,Dramatic video shows lava from Hawaii's Kilauea volcano moving down the street in the Leilani Estates subdivision.… https://t.co/gIBMoSGlXo,64
364,2018-05-08 09:23:00+00:00,-0.8481,0.427,0.573,Fox News,0.0,"Grandma, 70, shoots alleged home intruder: 'Kill him before he kills me' https://t.co/Q2RMeLF2D1",65
365,2018-05-08 09:22:33+00:00,-0.875,0.448,0.455,Fox News,0.098,"Eric Schneiderman, powerful NY Democrat accused of violence against women and drug abuse, resigns as state attorney… https://t.co/QFZw4u747u",66
366,2018-05-08 09:20:23+00:00,0.8625,0.0,0.385,Fox News,0.615,Afghanistan Rescue Leader to Receive Medal of Honor https://t.co/vQ2mfXWaFe,67
367,2018-05-08 09:15:00+00:00,0.1027,0.21,0.565,Fox News,0.226,"Firefighters were able to successfully revive a kitten after a fire broke out at a home in Palm Bay, Florida. https://t.co/vQ0ITRWh1u",68
368,2018-05-08 09:08:00+00:00,0.0,0.0,1.0,Fox News,0.0,".@NASCAR owners in talks to sell series, report says https://t.co/Ffno2Qpz9P",69
369,2018-05-08 09:06:24+00:00,0.6523,0.0,0.717,Fox News,0.283,RT @FoxFriendsFirst: HEROIC HOMECOMING. USS Roosevelt returns home after a 7-month deployment https://t.co/5jKkULeYJg,70
370,2018-05-08 09:06:20+00:00,0.4939,0.0,0.862,Fox News,0.138,RT @FoxFriendsFirst: FATE OF THE IRAN DEAL. President Trump set to announce his decision on the 2015 agreement later today https://t.co/t4F…,71
371,2018-05-08 09:06:08+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxFriendsFirst: EMBASSY APPEARANCE. The Trump administration announcing a high-level delegation that will attend the Jerusalem Embassy…,72
372,2018-05-08 09:05:56+00:00,0.4767,0.0,0.838,Fox News,0.162,"RT @FoxFriendsFirst: Melania Trump’s approval rating jumps, as the First Lady unveils her “Be Best” platform https://t.co/z4GRdZDWvg",73
373,2018-05-08 09:05:43+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxFriendsFirst: HASPEL TO THE HILL. President Trump’s CIA pick meets with Senators opposing her nomination ahead of confirmation heari…,74
374,2018-05-08 09:00:01+00:00,0.7783,0.0,0.685,Fox News,0.315,.@PressSec on Gina Haspel: “She wants to do everything she can to protect the safety and security of Americans.” https://t.co/sXJjbqnyaK,75
375,2018-05-08 08:53:00+00:00,0.4019,0.0,0.769,Fox News,0.231,.@FLOTUS unveils ‘Be Best’ initiative to help kids https://t.co/jdCWUJxe8i https://t.co/zDWVT3vexD,76
376,2018-05-08 08:45:00+00:00,0.0,0.0,1.0,Fox News,0.0,.@FLOTUS: “I do believe that children should be both seen and heard.” https://t.co/kyuSEwLQbb,77
377,2018-05-08 08:38:00+00:00,0.5574,0.0,0.769,Fox News,0.231,"Blankenship bid divides West Virginia, as GOP primary rivals praise Trump intervention https://t.co/ZvodmTPnWU",78
378,2018-05-08 08:30:00+00:00,0.2609,0.0,0.854,Fox News,0.146,".@kilmeade: “President Obama left very popular, but his policies weren’t.” https://t.co/pYaCmcqmHM  #TheFive https://t.co/ZcXmP7iw52",79
379,2018-05-08 08:23:00+00:00,-0.34,0.179,0.821,Fox News,0.0,91-year-old man fires gun in McDonald's drive-thru after customer throws smoothie https://t.co/4qDUV7Pu3g,80
380,2018-05-08 08:15:00+00:00,0.4215,0.0,0.872,Fox News,0.128,".@kimguilfoyle: ""We can’t just decide to legislate based on popular emotions or sentiment at the time. That is not… https://t.co/5H2js58XO1",81
381,2018-05-08 08:08:00+00:00,0.2023,0.0,0.847,Fox News,0.153,Michael Goodwin: #Trump is putting the US back on top https://t.co/i05vQsOwqu,82
382,2018-05-08 08:00:01+00:00,-0.6705,0.209,0.791,Fox News,0.0,"The mother of a @BelmontUniv student, who was killed in last month's shooting at a Tennessee Waffle House, received… https://t.co/y81pMz3v8t",83
383,2018-05-08 07:53:00+00:00,-0.3818,0.191,0.809,Fox News,0.0,Allegiant Air flight makes emergency landing after crew notices 'electrical smell' https://t.co/lM7lb0vKu0,84
384,2018-05-08 07:45:00+00:00,0.25,0.0,0.913,Fox News,0.087,".@Judgenap: ""The power to redact is a corrupt power. It shouldn't be in the hands of the people who created the doc… https://t.co/eA4RlDjTwX",85
385,2018-05-08 07:38:00+00:00,-0.5106,0.301,0.699,Fox News,0.0,Florida man charged with trying to 'barbecue' sex offenders at motel https://t.co/wQTsq9Deqk,86
386,2018-05-08 07:30:00+00:00,0.0,0.0,1.0,Fox News,0.0,".@RealDrGina: ""If this were Roseanne donating to #Trump instead of Rosie donating to Democrats...she would be makin… https://t.co/fn53DlxCpl",87
387,2018-05-08 07:23:00+00:00,0.0,0.0,1.0,Fox News,0.0,Tourists unknowingly toss dinosaur tracks into lake at a Utah state park https://t.co/HHpBvzM4Zq,88
388,2018-05-08 07:15:00+00:00,-0.8126,0.337,0.612,Fox News,0.051,".@RepHagan on stopping opioid crisis: ""I think that we can no longer be on defense. We have to go on offense. Build… https://t.co/75jImyTCkR",89
389,2018-05-08 07:08:00+00:00,-0.7845,0.385,0.615,Fox News,0.0,Injured bear fatally mauls man who attempted to take a selfie with it https://t.co/1xM7byg78I,90
390,2018-05-08 07:05:50+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxBusiness: JUST IN: Takeda offers to buy Shire for $62B https://t.co/MLY3k55GtE,91
391,2018-05-08 07:00:01+00:00,0.0,0.0,1.0,Fox News,0.0,".@FLOTUS: ""How we raise and educate our children on a variety of topics will provide the blueprint for the next gen… https://t.co/HgacLdMU2u",92
392,2018-05-08 06:55:00+00:00,-0.5106,0.191,0.809,Fox News,0.0,"Photo of Pennsylvania veteran sitting in 'pouring rain' outside Walmart goes viral, sparks outrage https://t.co/hOgsJd0mhK",93
393,2018-05-08 06:50:00+00:00,0.0,0.0,1.0,Fox News,0.0,".@seanhannity: ""[Attorney General Jeff Sessions is] not impervious, nor [is] the DOJ impervious, to the rule of law… https://t.co/T4AXqsyKmZ",94
394,2018-05-08 06:45:00+00:00,-0.4767,0.193,0.807,Fox News,0.0,Bride whose arm was bitten off by crocodile gets married days after attack https://t.co/yscfA2X6bm,95
395,2018-05-08 06:44:10+00:00,0.4019,0.0,0.863,Fox News,0.137,".@dbongino on special counsel investigation: ""This is the most conflicted investigative team I've seen in my life.""… https://t.co/NQmgvQPAFP",96
396,2018-05-08 06:40:00+00:00,-0.4939,0.248,0.63,Fox News,0.122,".@marcthiessen: ""I don't know whether what @JohnKerry did was illegal, but it is certainly outrageous, and it's cer… https://t.co/owpplwuAGb",97
397,2018-05-08 06:35:00+00:00,-0.34,0.156,0.844,Fox News,0.0,Nebraska woman's runny nose from 'allergies' turns out to be brain fluid leak https://t.co/4jTBeO9SKv,98
398,2018-05-08 06:30:00+00:00,-0.4927,0.166,0.834,Fox News,0.0,".@jasoninthehouse: ""[Attorney General Jeff Sessions] is there in name only. He's absolutely worthless; it is a rudd… https://t.co/RcyZr9V0rS",99
399,2018-05-08 06:25:00+00:00,-0.0516,0.118,0.882,Fox News,0.0,.@SenKamalaHarris backs out of commencement speech at UC Berkeley https://t.co/hWvloDijjc,100
400,2018-05-08 16:38:04+00:00,0.4588,0.0,0.778,The New York Times,0.222,It’s finally almost summer. And we want to help you make the most of it. https://t.co/sYGDThSSPs,1
401,2018-05-08 16:28:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"A look back at Eric Schneiderman's career, his rise and his fall https://t.co/pdrNFgx8Gd",2
402,2018-05-08 16:18:06+00:00,-0.7964,0.253,0.747,The New York Times,0.0,"The sense of crisis in Iran runs deep and wide. Now, the lifeline offered by the 2015 nuclear deal is threatened to… https://t.co/XL8OsBsdpB",3
403,2018-05-08 16:08:02+00:00,0.5267,0.0,0.833,The New York Times,0.167,RT @UpshotNYT: Are extreme candidates winning more congressional races these days? An intriguing study suggests they aren't. https://t.co/1…,4
404,2018-05-08 15:58:06+00:00,0.0,0.0,1.0,The New York Times,0.0,"Photos: Here’s who we caught en route to the Met Gala, dressed in their “Sunday best” https://t.co/jnVCyn96og",5
405,2018-05-08 15:48:05+00:00,-0.128,0.107,0.812,The New York Times,0.081,"An Ohio newspaper called a Democratic candidate for governor ""careful and dullish"" and and not “a stirring campaign… https://t.co/fJ8VDhwGFn",6
406,2018-05-08 15:38:50+00:00,0.0,0.0,1.0,The New York Times,0.0,"President Trump’s decision unravels the signature foreign policy achievement of Barack Obama, isolating the U.S. am… https://t.co/TEOFUvJzRH",7
407,2018-05-08 15:38:06+00:00,0.0,0.0,1.0,The New York Times,0.0,“Your victory is not that I was elected as prime minister of Armenia; your victory is that you decided who should b… https://t.co/X1lvbU9ESA,8
408,2018-05-08 15:38:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"Breaking News: President Trump will withdraw from the Iran nuclear deal, he told the French president, fulfilling a… https://t.co/ycUiQR5kRU",9
409,2018-05-08 15:28:03+00:00,0.0,0.0,1.0,The New York Times,0.0,"Heroin-related deaths are surging in rural areas of Northern California, where affordable housing is scarce and hom… https://t.co/rVnndAZrD0",10
410,2018-05-08 15:18:03+00:00,0.4939,0.0,0.802,The New York Times,0.198,"Here’s what could happen if President Trump withdraws from the Iran nuclear agreement
https://t.co/e35QoY4cKt",11
411,2018-05-08 15:10:06+00:00,-0.6369,0.275,0.596,The New York Times,0.128,Eric Schneiderman's resignation over assault allegations raised questions about the fate of his legal challenges to… https://t.co/2slGlLesFB,12
412,2018-05-08 15:00:39+00:00,-0.4019,0.13,0.87,The New York Times,0.0,"Years of complaints to Nike went nowhere, female employees said. Then a small group led a movement that has caused… https://t.co/swfyq7Rwcy",13
413,2018-05-08 15:00:12+00:00,-0.4939,0.161,0.78,The New York Times,0.06,"4 executives are leaving Nike, raising to 10 the number of managers leaving amid allegations of harassment and bias… https://t.co/XN2oJLJnvN",14
414,2018-05-08 14:52:25+00:00,0.0,0.0,1.0,The New York Times,0.0,"More than 6 months after Hurricanes Irma and Maria swept across Puerto Rico, people are still without power. The hu… https://t.co/tPrtPvsKsY",15
415,2018-05-08 14:50:26+00:00,-0.7184,0.24,0.76,The New York Times,0.0,Almost everybody in Puerto Rico had their lights back on — until a freak accident on April 18 briefly plunged the e… https://t.co/njflFamRXx,16
416,2018-05-08 14:48:13+00:00,0.6124,0.0,0.783,The New York Times,0.217,A one-woman company was awarded a huge contract by FEMA to provide 30 million meals to hungry people in Puerto Rico… https://t.co/H1NaZf3kuA,17
417,2018-05-08 14:46:14+00:00,-0.6705,0.209,0.791,The New York Times,0.0,"In January, @itscaitlinhd and @nytvideo took us inside Puerto Rico’s only suicide prevention call center, where the… https://t.co/LnrjU1xjps",18
418,2018-05-08 14:44:13+00:00,0.0,0.0,1.0,The New York Times,0.0,"3 months after the storms, @sherifink provided a look inside Puerto Rico's largest housing project for low-income s… https://t.co/2FFiQO2xyp",19
419,2018-05-08 14:42:18+00:00,-0.5994,0.178,0.822,The New York Times,0.0,"In December, a review by The New York Times of daily mortality data indicated a significantly higher death toll in… https://t.co/jQAQOMmWsm",20
420,2018-05-08 14:40:23+00:00,0.5859,0.0,0.758,The New York Times,0.242,"In October, Whitefish Energy, a 2-employee company from Montana, was awarded a $300 million contract to rebuild 100… https://t.co/H345uEFPN9",21
421,2018-05-08 14:38:11+00:00,0.0,0.0,1.0,The New York Times,0.0,"Our reporters witnessed a woozy empire of wreckage; of waiting in line for food, water and gas and then finding ano… https://t.co/5Ajp7UQXAR",22
422,2018-05-08 14:36:10+00:00,0.0,0.0,1.0,The New York Times,0.0,"In September, a week after Hurricane Maria, New York Times reporters and photographers spent 24 hours with people t… https://t.co/YX7smL9Vl6",23
423,2018-05-08 14:34:04+00:00,0.0,0.0,1.0,The New York Times,0.0,Here’s a look back at what’s been happening in Puerto Rico since the hurricanes hit https://t.co/RAL3LVPcrs,24
424,2018-05-08 14:32:05+00:00,0.0,0.0,1.0,The New York Times,0.0,A series of decisions by federal and Puerto Rican authorities sent the recovery effort reeling. “I’ve never seen an… https://t.co/YgsXwCVDgj,25
425,2018-05-08 14:30:19+00:00,-0.6486,0.177,0.823,The New York Times,0.0,"After Hurricanes Maria and Irma, Puerto Rico all but slipped from the modern era. The human and economic damage wro… https://t.co/CgTuq3gw6G",26
426,2018-05-08 14:15:06+00:00,0.0,0.0,1.0,The New York Times,0.0,"There were cardinals!
There were priests!
There were Madonnas (and Madonna)!
https://t.co/U4dBv6Zdt0",27
